Bennett, Michael (VIII)	Date Night	2010
Bennett, Michael (VIII)	Think Like a Man	2012
Bennett, Michael (VIII)	The Hangover Part II	2011
Bennett, Michael (VIII)	Midnight in Paris	2011
Bennett, Michael (VIII)	Nick and Norah's Infinite Playlist	2008
Bennett, Michael (VIII)	The Darjeeling Limited	2007
Bennett, Michael (VIII)	How to Lose Friends & Alienate People	2008
Bennett, Michael (VIII)	The Tourist	2010
Bennett, Michael (VIII)	21	2008
Bennett, Michael (VIII)	Vicky Cristina Barcelona	2008
Bennett, Michael (VIII)	The Fast and the Furious: Tokyo Drift	2006
Bennett, Michael (VIII)	The Bourne Ultimatum	2007
Bennett, Michael (VIII)	Wall Street: Money Never Sleeps	2010
Bennett, Michael (VIII)	Morning Glory	2010
Bennett, Michael (VIII)	Mission: Impossible III	2006
Mahmud-Bey, Shiek	See No Evil, Hear No Evil	1989
Mahmud-Bey, Shiek	Flawless	1999
Mahmud-Bey, Shiek	Night Falls on Manhattan	1996
Mahmud-Bey, Shiek	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	1991
Byrd, Terrell	Coach Carter	2005
Byrd, Terrell	The Longest Yard	2005
Byrd, Terrell	Semi-Pro	2008
Byrd, Terrell	Radio	2003
Greeves, Adam	Imagine That	2009
Greeves, Adam	The House Bunny	2008
Greeves, Adam	Cloverfield	2008
Greeves, Adam	Hancock	2008
Edelman, Shane	Catch Me If You Can	2002
Edelman, Shane	State of Play	2009
Edelman, Shane	Flightplan	2005
Edelman, Shane	Shopgirl	2005
Edelman, Shane	He's Just Not That Into You	2009
McCalman, Macon	Fried Green Tomatoes	1991
McCalman, Macon	Falling Down	1993
McCalman, Macon	Deliverance	1972
McCalman, Macon	The Client	1994
McCalman, Macon	Smokey and the Bandit	1977
McCalman, Macon	A Walk in the Clouds	1995
McCalman, Macon	Rosewood	1997
McCalman, Macon	Doc Hollywood	1991
McLerran, Josh	Daddy Day Camp	2007
McLerran, Josh	Unaccompanied Minors	2006
McLerran, Josh	Sommersby	1993
Logan, Peggy	Black Christmas	2006
Logan, Peggy	Juno	2007
Logan, Peggy	Cats & Dogs	2001
Attio, Eric	The Peacemaker	1997
Attio, Eric	Ransom	1996
Attio, Eric	Private Parts	1997
Li, Michael (II)	The Hangover	2009
Li, Michael (II)	Kung Pow: Enter the Fist	2002
Li, Michael (II)	Lethal Weapon 4	1998
Majors, Austin	Treasure Planet	2002
Majors, Austin	The Ant Bully	2006
Majors, Austin	Dead Silence	2007
Dubey, Lillete	Vanity Fair	2004
Dubey, Lillete	Kal Ho Naa Ho	2003
Dubey, Lillete	Monsoon Wedding	2001
Dubey, Lillete	The Best Exotic Marigold Hotel	2011
Dubey, Lillete	Baghban	2003
Lynn, William (I)	The Tuxedo	2002
Lynn, William (I)	Bait	2000
Lynn, William (I)	Welcome to Mooseport	2004
Lynn, William (I)	Down to Earth	2001
Woodget Aubert, Kokoa	Any Given Sunday	1999
Woodget Aubert, Kokoa	Rosewood	1997
Woodget Aubert, Kokoa	Stuck on You	2003
Woodget Aubert, Kokoa	In Her Shoes	2005
Moreti, Steven	Annapolis	2006
Moreti, Steven	Freedomland	2006
Moreti, Steven	In Her Shoes	2005
Moreti, Steven	Invincible	2006
Walker, Patrick (III)	Cars 2	2011
Walker, Patrick (III)	The Hitchhiker's Guide to the Galaxy	2005
Walker, Patrick (III)	The Incredibles	2004
Duerler, John	Cast Away	2000
Duerler, John	You Don't Mess with the Zohan	2008
Duerler, John	Rat Race	2001
Dickens, Joanna	Willow	1988
Dickens, Joanna	Pink Floyd The Wall	1982
Dickens, Joanna	The Honeymooners	2005
Dickens, Joanna	Ladies in Lavender.	2004
Dickens, Joanna	Never Say Never Again	1983
Dickens, Joanna	Love and Other Disasters	2006
Yung, Sai-Kit	Entrapment	1999
Yung, Sai-Kit	Die Another Day	2002
Yung, Sai-Kit	Le violon rouge	1998
Yung, Sai-Kit	Largo Winch	2008
Yung, Sai-Kit	Gangs of New York	2002
Yung, Sai-Kit	Batman Begins	2005
Colyar, Michael	The Longshots	2008
Colyar, Michael	Hot Shots! Part Deux	1993
Colyar, Michael	Norbit	2007
Colyar, Michael	The Princess and the Frog	2009
Colyar, Michael	What's Love Got to Do with It	1993
Baker, Ray (I)	Sweet November	2001
Baker, Ray (I)	Executive Decision	1996
Baker, Ray (I)	Coach Carter	2005
Baker, Ray (I)	What Lies Beneath	2000
Baker, Ray (I)	Holes	2003
Baker, Ray (I)	Rain Man	1988
Baker, Ray (I)	Without a Paddle	2004
Baker, Ray (I)	Total Recall	1990
Baker, Ray (I)	Girl, Interrupted	1999
Baker, Ray (I)	Hard Rain	1998
Baker, Ray (I)	Anywhere But Here	1999
Cardinal, Ben	Alaska	1996
Cardinal, Ben	Unforgiven	1992
Cardinal, Ben	Walking Tall	2004
Ferrell, Bill	Blue Streak	1999
Ferrell, Bill	The Other Sister	1999
Ferrell, Bill	The Princess Diaries	2001
Grint, Rupert	Harry Potter and the Goblet of Fire	2005
Grint, Rupert	Harry Potter and the Prisoner of Azkaban	2004
Grint, Rupert	Harry Potter and the Chamber of Secrets	2002
Grint, Rupert	Harry Potter and the Deathly Hallows: Part 1	2010
Grint, Rupert	Harry Potter and the Deathly Hallows: Part 2	2011
Grint, Rupert	Harry Potter and the Sorcerer's Stone	2001
Grint, Rupert	Harry Potter and the Order of the Phoenix	2007
Grint, Rupert	Harry Potter and the Half-Blood Prince	2009
O'Connell, Jack (II)	Bringing Out the Dead	1999
O'Connell, Jack (II)	Men in Black 3	2012
O'Connell, Jack (II)	Money Train	1995
O'Connell, Jack (II)	Jungle 2 Jungle	1997
O'Connell, Jack (II)	Big Night	1996
O'Connell, Jack (II)	Knight and Day	2010
Fiddy, James	Gulliver's Travels	2010
Fiddy, James	The Queen	2006
Fiddy, James	Eastern Promises	2007
Fiddy, James	The Young Victoria	2009
Fiddy, James	Stardust	2007
Fiddy, James	Children of Men	2006
Fiddy, James	Robin Hood	2010
Fiddy, James	Gladiator	2000
Fiddy, James	28 Weeks Later	2007
Fiddy, James	The Other Boleyn Girl	2008
Fiddy, James	How to Lose Friends & Alienate People	2008
Fiddy, James	Atonement	2007
Fiddy, James	Miss Pettigrew Lives for a Day	2008
Fiddy, James	The Bank Job	2008
Fiddy, James	Elizabeth: The Golden Age	2007
Fiddy, James	Stormbreaker	2006
Jones, Michael Wingate	Breach	2007
Jones, Michael Wingate	Get Smart	2008
Jones, Michael Wingate	Law Abiding Citizen	2009
Jones, Michael Wingate	Invincible	2006
Barkley, Tucker	Dance Flick	2009
Barkley, Tucker	Alvin and the Chipmunks	2007
Barkley, Tucker	Footloose	2011
Shadley, Will (I)	The Spy Next Door	2010
Shadley, Will (I)	Cloudy with a Chance of Meatballs	2009
Shadley, Will (I)	Yogi Bear	2010
Rogers, Jeffrey	The Karate Kid, Part II	1986
Rogers, Jeffrey	Friday the 13th: The Final Chapter	1984
Rogers, Jeffrey	Friday the 13th Part III	1982
Koldenhoven, Darlene	Spy Hard	1996
Koldenhoven, Darlene	Sister Act	1992
Koldenhoven, Darlene	Sister Act 2: Back in the Habit	1993
Rabara, Shelby	Fame	2009
Rabara, Shelby	Dance Flick	2009
Rabara, Shelby	17 Again	2009
Williams, Jamie (I)	The Waterboy	1998
Williams, Jamie (I)	Rock Star	2001
Williams, Jamie (I)	Any Given Sunday	1999
Payne, Dan (I)	The Cabin in the Woods	2011
Payne, Dan (I)	Underworld: Awakening	2012
Payne, Dan (I)	John Tucker Must Die	2006
Payne, Dan (I)	Watchmen	2009
Chinn, Lori Tan	Author! Author!	1982
Chinn, Lori Tan	Ransom	1996
Chinn, Lori Tan	What About Bob?	1991
Chinn, Lori Tan	Mickey Blue Eyes	1999
Bizik, Robert (I)	Salt	2010
Bizik, Robert (I)	Duplicity	2009
Bizik, Robert (I)	Transformers: Revenge of the Fallen	2009
Bizik, Robert (I)	How Do You Know	2010
Bizik, Robert (I)	State of Play	2009
Bizik, Robert (I)	Annapolis	2006
Bizik, Robert (I)	Inside Man	2006
Bizik, Robert (I)	Invincible	2006
Bizik, Robert (I)	Confessions of a Shopaholic	2009
Bizik, Robert (I)	Law Abiding Citizen	2009
Bizik, Robert (I)	The Lovely Bones	2009
Bizik, Robert (I)	We Own the Night	2007
Bizik, Robert (I)	Safe	2012
Bizik, Robert (I)	Warrior	2011
Bizik, Robert (I)	The Happening	2008
Bizik, Robert (I)	Just My Luck	2006
Bizik, Robert (I)	Limitless	2011
Bizik, Robert (I)	The Producers	2005
Bizik, Robert (I)	Enchanted	2007
Bizik, Robert (I)	Marley & Me	2008
Bizik, Robert (I)	The Honeymooners	2005
Bizik, Robert (I)	16 Blocks	2006
Kerekes, Éva (I)	Üvegtigris 2	2006
Kerekes, Éva (I)	A nyomozó	2008
Kerekes, Éva (I)	Férfiakt	2006
Lane Jr., Teddy	The One	2001
Lane Jr., Teddy	Max Keeble's Big Move	2001
Lane Jr., Teddy	Bringing Down the House	2003
Lane Jr., Teddy	Gabriela	2001
Sandler, Mallory	Naked Gun 33 1/3: The Final Insult	1994
Sandler, Mallory	High School High	1996
Sandler, Mallory	Airplane!	1980
Sandler, Mallory	The Naked Gun: From the Files of Police Squad!	1988
Sandler, Mallory	Rat Race	2001
Gilligan, Tom (II)	Underdog	2007
Gilligan, Tom (II)	The Pink Panther 2	2009
Gilligan, Tom (II)	21	2008
Godrèche, Judith	L'auberge espagnole	2002
Godrèche, Judith	Ridicule	1996
Godrèche, Judith	Beaumarchais l'insolent	1996
Smith, Rachele Brooke	Fired Up!	2009
Smith, Rachele Brooke	Iron Man 2	2010
Smith, Rachele Brooke	17 Again	2009
Smith, Rachele Brooke	Alvin and the Chipmunks: The Squeakquel	2009
Watters, Bailee	Abduction	2011
Watters, Bailee	Snow White and the Huntsman	2012
Watters, Bailee	The Twilight Saga: Breaking Dawn - Part 2	2012
Vance, Courtney B.	Space Cowboys	2000
Vance, Courtney B.	Cookie's Fortune	1999
Vance, Courtney B.	Joyful Noise	2012
Vance, Courtney B.	The Preacher's Wife	1996
Vance, Courtney B.	Dangerous Minds	1995
Vance, Courtney B.	The Hunt for Red October	1990
Vance, Courtney B.	Final Destination 5	2011
Makoare, Lawrence	Die Another Day	2002
Makoare, Lawrence	The Lord of the Rings: The Fellowship of the Ring	2001
Makoare, Lawrence	The Lord of the Rings: The Return of the King	2003
Brook, Kelly	Deuce Bigalow: European Gigolo	2005
Brook, Kelly	Piranha	2010
Brook, Kelly	The Italian Job	2003
Coltrane, Robbie	Harry Potter and the Goblet of Fire	2005
Coltrane, Robbie	GoldenEye	1995
Coltrane, Robbie	Harry Potter and the Deathly Hallows: Part 2	2011
Coltrane, Robbie	Harry Potter and the Half-Blood Prince	2009
Coltrane, Robbie	Brave	2012
Coltrane, Robbie	Arthur Christmas	2011
Coltrane, Robbie	Message in a Bottle	1999
Coltrane, Robbie	European Vacation	1985
Coltrane, Robbie	The World Is Not Enough	1999
Coltrane, Robbie	Van Helsing	2004
Coltrane, Robbie	The Tale of Despereaux	2008
Coltrane, Robbie	From Hell	2001
Coltrane, Robbie	Harry Potter and the Order of the Phoenix	2007
Coltrane, Robbie	Ocean's Twelve	2004
Coltrane, Robbie	Harry Potter and the Prisoner of Azkaban	2004
Coltrane, Robbie	Stormbreaker	2006
Coltrane, Robbie	Harry Potter and the Chamber of Secrets	2002
Coltrane, Robbie	Harry Potter and the Deathly Hallows: Part 1	2010
Coltrane, Robbie	Harry Potter and the Sorcerer's Stone	2001
Coltrane, Robbie	Krull	1983
Hsu, Vivian	Yu shi shang tong ju	2011
Hsu, Vivian	Te wu mi cheng	2001
Hsu, Vivian	Bai she chuan shuo	2011
Robb, AnnaSophia	The Reaping	2007
Robb, AnnaSophia	Charlie and the Chocolate Factory	2005
Robb, AnnaSophia	Soul Surfer	2011
Robb, AnnaSophia	Race to Witch Mountain	2009
Robb, AnnaSophia	Jumper	2008
Robb, AnnaSophia	Bridge to Terabithia	2007
Robb, AnnaSophia	Because of Winn-Dixie	2005
O'Connor, Raymond (I)	The Rock	1996
O'Connor, Raymond (I)	Drowning Mona	2000
O'Connor, Raymond (I)	My Giant	1998
O'Connor, Raymond (I)	Just Like Heaven	2005
O'Connor, Raymond (I)	Halloween 4: The Return of Michael Myers	1988
Myers, Matt (I)	Annapolis	2006
Myers, Matt (I)	Hairspray	1988
Myers, Matt (I)	Beverly Hills Cop III	1994
Myers, Matt (I)	Moonstruck	1987
Williams, Jermaine (I)	The Comebacks	2007
Williams, Jermaine (I)	Bulworth	1998
Williams, Jermaine (I)	Stomp the Yard	2007
Williams, Jermaine (I)	Fat Albert	2004
Williams, Jermaine (I)	The Great Debaters	2007
Paige, Jason (I)	Election	1999
Paige, Jason (I)	Meet the Spartans	2008
Paige, Jason (I)	A Walk to Remember	2002
Fink, Eric	Hollywoodland	2006
Fink, Eric	Cinderella Man	2005
Fink, Eric	Four Brothers	2005
Closson, Kimber	Batman Begins	2005
Closson, Kimber	Stranger Than Fiction	2006
Closson, Kimber	Contagion	2011
Burton, Peter (I)	A Clockwork Orange	1971
Burton, Peter (I)	Dr. No	1962
Burton, Peter (I)	Lawrence of Arabia	1962
Gray, Charles W.	The Human Stain	2003
Gray, Charles W.	Superhero Movie	2008
Gray, Charles W.	Police Academy	1984
Pope, Tony	Akira	1988
Pope, Tony	Who Framed Roger Rabbit	1988
Pope, Tony	The King and I	1999
Lichtenberg, Eric	Ali	2001
Lichtenberg, Eric	Clockstoppers	2002
Lichtenberg, Eric	Collateral Damage	2002
Lichtenberg, Eric	How High	2001
Halstead, Rosalind	Mrs Henderson Presents	2005
Halstead, Rosalind	Elizabeth: The Golden Age	2007
Halstead, Rosalind	Virgin Territory	2007
Halstead, Rosalind	Bridget Jones: The Edge of Reason	2004
Allegro, Gina	Annapolis	2006
Allegro, Gina	Unbreakable	2000
Allegro, Gina	The Sixth Sense	1999
Allegro, Gina	Picture Perfect	1997
Candido, Candy	The Wizard of Oz	1939
Candido, Candy	The Great Mouse Detective	1986
Candido, Candy	Sleeping Beauty	1959
Candido, Candy	Peter Pan	1953
Jones, Evan (I)	Mr 3000	2004
Jones, Evan (I)	Jarhead	2005
Jones, Evan (I)	Rescue Dawn	2006
Jones, Evan (I)	The Book of Eli	2010
Jones, Evan (I)	8 Mile	2002
Jones, Evan (I)	Glory Road	2006
Jones, Evan (I)	Lucky You	2007
Rushton, Kevin	The Man	2005
Rushton, Kevin	X-Men	2000
Rushton, Kevin	Saw IV	2007
Rushton, Kevin	Repo Men	2010
Rushton, Kevin	Rollerball	2002
Rushton, Kevin	Bulletproof Monk	2003
Rushton, Kevin	Narc	2002
Rushton, Kevin	Good Will Hunting	1997
Rushton, Kevin	Maximum Risk	1996
Rushton, Kevin	Saw 3D	2010
Rushton, Kevin	I Spy	2002
Rushton, Kevin	Half Baked	1998
Rushton, Kevin	Land of the Dead	2005
Wheeler, Ira	The Secret of My Succe$s	1987
Wheeler, Ira	Small Time Crooks	2000
Wheeler, Ira	Hannah and Her Sisters	1986
Wheeler, Ira	The Thomas Crown Affair	1999
Wheeler, Ira	Analyze This	1999
Wheeler, Ira	Sabrina	1995
Wheeler, Ira	The Killing Fields	1984
Wheeler, Ira	The Curse of the Jade Scorpion	2001
Wheeler, Ira	The Associate	1996
Hayman, David (I)	Vertical Limit	2000
Hayman, David (I)	The Boy in the Striped Pyjamas	2008
Hayman, David (I)	The Tailor of Panama	2001
Hayman, David (I)	Rob Roy	1995
Hayman, David (I)	The Jackal	1997
Tanner, Jeff (I)	Fallen	1998
Tanner, Jeff (I)	Twelve Monkeys	1995
Tanner, Jeff (I)	Scooby Doo 2: Monsters Unleashed	2004
Tanner, Jeff (I)	Get Smart	2008
Tanner, Jeff (I)	Batman Begins	2005
Bellew, Stacy	Varsity Blues	1999
Bellew, Stacy	Pay It Forward	2000
Bellew, Stacy	Where the Heart Is	2000
Bellew, Stacy	Rock Star	2001
Hanover, Donna	Night Falls on Manhattan	1996
Hanover, Donna	The People vs. Larry Flynt	1996
Hanover, Donna	The Siege	1998
Hanover, Donna	Ransom	1996
Hanover, Donna	Keeping the Faith	2000
Hanover, Donna	Someone Like You...	2001
Hanover, Donna	Superstar	1999
O'Connell, James (I)	The Cable Guy	1996
O'Connell, James (I)	Sharky's Machine	1981
O'Connell, James (I)	Who Framed Roger Rabbit	1988
Schiavelli, Vincent	Tomorrow Never Dies	1997
Schiavelli, Vincent	Amadeus	1984
Schiavelli, Vincent	3 Strikes	2000
Schiavelli, Vincent	Better Off Dead...	1985
Schiavelli, Vincent	Hey Arnold! The Movie	2002
Schiavelli, Vincent	One Flew Over the Cuckoo's Nest	1975
Schiavelli, Vincent	Ghost	1990
Schiavelli, Vincent	The People vs. Larry Flynt	1996
Schiavelli, Vincent	The Beautician and the Beast	1997
Schiavelli, Vincent	Man on the Moon	1999
Schiavelli, Vincent	Batman Returns	1992
Schiavelli, Vincent	The Adventures of Buckaroo Banzai Across the 8th Dimension	1984
Schiavelli, Vincent	Fast Times at Ridgemont High	1982
Schiavelli, Vincent	Death to Smoochy	2002
Coppola, Chris	Friday the 13th	2009
Coppola, Chris	The Polar Express	2004
Coppola, Chris	Spawn	1997
Coppola, Chris	Beowulf	2007
Coppola, Chris	Postal	2007
Coppola, Chris	Spider-Man	2002
Coppola, Chris	Ringmaster	1998
Coppola, Chris	The Tuxedo	2002
Howard, James B.	The Silence of the Lambs	1991
Howard, James B.	Philadelphia	1993
Howard, James B.	The Manchurian Candidate	2004
Diehl, John	D.C. Cab	1983
Diehl, John	Vacation	1983
Diehl, John	A Time to Kill	1996
Diehl, John	The Client	1994
Diehl, John	Fire Down Below	1997
Diehl, John	Stripes	1981
Diehl, John	Jurassic Park III	2001
Diehl, John	Mo' Money	1992
Diehl, John	Falling Down	1993
Diehl, John	Pearl Harbor	2001
Diehl, John	Con Air	1997
Diehl, John	Stargate	1994
Diehl, John	Anywhere But Here	1999
Diehl, John	Angel	1984
Diehl, John	Lost Souls	2000
Waalkes, Otto	Otto - Der Neue Film	1987
Waalkes, Otto	7 Zwerge	2004
Waalkes, Otto	Otto - Der Film	1985
Rodriguez, Robert (I)	From Dusk Till Dawn	1996
Rodriguez, Robert (I)	Sin City	2005
Rodriguez, Robert (I)	The Adventures of Sharkboy and Lavagirl 3-D	2005
Rodriguez, Robert (I)	Grindhouse	2007
Amakye, Willie	Amistad	1997
Amakye, Willie	Congo	1995
Amakye, Willie	Go	1999
Amakye, Willie	Kicking & Screaming	2005
Barnes, Johnny (II)	My Househusband: Ikaw na!	2011
Barnes, Johnny (II)	Corazon: Ang unang aswang	2012
Barnes, Johnny (II)	I've Fallen for You	2007
Richards, Sal	Rounders	1998
Richards, Sal	The Godfather	1972
Richards, Sal	The Fugitive	1993
Richards, Sal	Out for Justice	1991
McCole Bartusiak, Skye	The Cider House Rules	1999
McCole Bartusiak, Skye	Don't Say a Word	2001
McCole Bartusiak, Skye	Riding in Cars with Boys	2001
McCole Bartusiak, Skye	Boogeyman	2005
McCole Bartusiak, Skye	The Patriot	2000
McCole Bartusiak, Skye	Against the Ropes	2004
Rumnock, Bob	Fallen	1998
Rumnock, Bob	Imagine That	2009
Rumnock, Bob	G.I. Joe: The Rise of Cobra	2009
Rumnock, Bob	Wild Wild West	1999
Winters, Time	Gremlins 2: The New Batch	1990
Winters, Time	Thinner	1996
Winters, Time	Doc Hollywood	1991
Winters, Time	Sneakers	1992
Falcon, Jonah	The Good Shepherd	2006
Falcon, Jonah	Just My Luck	2006
Falcon, Jonah	Eddie	1996
Falcon, Jonah	Death to Smoochy	2002
Falcon, Jonah	City by the Sea	2002
Falcon, Jonah	Across the Universe	2007
Falcon, Jonah	A Beautiful Mind	2001
Colette, Sheena	Confessions of a Shopaholic	2009
Colette, Sheena	The Dictator	2012
Colette, Sheena	Paradise Lost	2011
Powell, Robert (II)	Batman Forever	1995
Powell, Robert (II)	Batman & Robin	1997
Powell, Robert (II)	The Book of Eli	2010
Tate, Rod	Jerry Maguire	1996
Tate, Rod	Starsky & Hutch	2004
Tate, Rod	Edtv	1999
Tate, Rod	S.W.A.T.	2003
Tate, Rod	Tropic Thunder	2008
Milligan, Stuart	Spy Game	2001
Milligan, Stuart	Ragtime	1981
Milligan, Stuart	Sky Captain and the World of Tomorrow	2004
Milligan, Stuart	Spies Like Us	1985
Gibbons, Sanford	Tin Cup	1996
Gibbons, Sanford	Tombstone	1993
Gibbons, Sanford	Terminal Velocity	1994
Uttley, Ben	The Hitchhiker's Guide to the Galaxy	2005
Uttley, Ben	The Four Feathers	2002
Uttley, Ben	Captain America: The First Avenger	2011
Ferguson, Keith (II)	The Incredible Hulk	2008
Ferguson, Keith (II)	Ice Age: Dawn of the Dinosaurs	2009
Ferguson, Keith (II)	Monster House	2006
Ferguson, Keith (II)	Madagascar	2005
Ferguson, Keith (II)	Shark Tale	2004
Ferguson, Keith (II)	The Chronicles of Narnia: Prince Caspian	2008
Ferguson, Keith (II)	Over the Hedge	2006
Ferguson, Keith (II)	Cars	2006
Javarata, C.J.	In Your Eyes	2010
Javarata, C.J.	You Changed My Life	2009
Javarata, C.J.	Paano kita iibigin	2007
Javarata, C.J.	When Love Begins...	2008
Javarata, C.J.	A Very Special Love	2008
Ramirez, Dania	Quarantine	2008
Ramirez, Dania	Fat Albert	2004
Ramirez, Dania	American Reunion	2012
Ramirez, Dania	25th Hour	2002
Ramirez, Dania	X-Men: The Last Stand	2006
Dyer, Catherine	The Blind Side	2009
Dyer, Catherine	What to Expect When You're Expecting	2012
Dyer, Catherine	Halloween II	2009
Wenham, David	Van Helsing	2004
Wenham, David	Dark City	1998
Wenham, David	Die Päpstin	2009
Wenham, David	Moulin Rouge!	2001
Wenham, David	Australia	2008
Wenham, David	The Lord of the Rings: The Two Towers	2002
Wenham, David	300	2006
Wenham, David	Public Enemies	2009
Wenham, David	The Lord of the Rings: The Return of the King	2003
Wenham, David	The Crocodile Hunter: Collision Course	2002
Wenham, David	Legend of the Guardians: The Owls of Ga'Hoole	2010
Gavor, Radu	Sliver	1993
Gavor, Radu	The Hunt for Red October	1990
Gavor, Radu	Thirteen Days	2000
Gavor, Radu	The Money Pit	1986
Baessato, Giacomo	Dreamcatcher	2003
Baessato, Giacomo	Scary Movie	2000
Baessato, Giacomo	RV	2006
Baessato, Giacomo	Freddy Got Fingered	2001
Mahaffey, Valerie	Jack and Jill	2011
Mahaffey, Valerie	Jungle 2 Jungle	1997
Mahaffey, Valerie	Seabiscuit	2003
French, Leigh	Ghosts of Mississippi	1996
French, Leigh	Barnyard	2006
French, Leigh	Rumor Has It...	2005
French, Leigh	Uncle Buck	1989
French, Leigh	Halloween II	1981
French, Leigh	History of the World: Part I	1981
French, Leigh	The Big Bounce	2004
Mitchell, Silas Weir (I)	Halloween II	2009
Mitchell, Silas Weir (I)	Private Parts	1997
Mitchell, Silas Weir (I)	Rat Race	2001
Mitchell, Silas Weir (I)	The Whole Ten Yards	2004
Mitchell, Silas Weir (I)	Flags of Our Fathers	2006
Blake, Geoffrey	Frost/Nixon	2008
Blake, Geoffrey	Contact	1997
Blake, Geoffrey	Cast Away	2000
Blake, Geoffrey	Edtv	1999
Blake, Geoffrey	Apollo 13	1995
Blake, Geoffrey	Wag the Dog	1997
Blake, Geoffrey	Mighty Joe Young	1998
Blake, Geoffrey	Young Guns	1988
Blake, Geoffrey	Forrest Gump	1994
Harkins, Michael	Flawless	1999
Harkins, Michael	What Happens in Vegas	2008
Harkins, Michael	Analyze This	1999
Harkins, Michael	The Hurricane	1999
Harkins, Michael	Sleepers	1996
Griffin, Mark (I)	Dr. Dolittle 2	2001
Griffin, Mark (I)	Rebound	2005
Griffin, Mark (I)	Daddy Day Care	2003
Barber, Clayton J.	Get the Gringo	2012
Barber, Clayton J.	Summer of Sam	1999
Barber, Clayton J.	Windtalkers	2002
Fry, Stephen (I)	V for Vendetta	2005
Fry, Stephen (I)	Le divorce	2003
Fry, Stephen (I)	Sherlock Holmes: A Game of Shadows	2011
